Date,CBA.AX,WBC.AX,BHP.AX,ANZ.AX,NAB.AX,TLS.AX,WES.AX,CSL.AX,WOW.AX,WPL.AX,MQG.AX,RIO.AX,SCG.AX,WFD.AX,TCL.AX,QBE.AX,AMP.AX,BXB.AX,SUN.AX,AMC.AX,ORG.AX,IAG.AX,RHC.AX,SYD.AX,S32.AX,OSH.AX,GMG.AX,AZJ.AX,RMD.AX,AGL.AX,NCM.AX,^AXJO
2015-06-18,-0.01258025890721104,-0.012766073402530664,-0.007099790594728317,-0.014911800623470195,-0.007191959598591424,-0.004901995238480117,-0.028985565978290606,-0.014105356263083402,-0.0074626234100027,-0.008693140999810334,-0.014607550638017774,-0.01927546834592586,-0.01041651745849459,-0.01655622100750065,-0.007006906882137898,-0.025732569973174413,-0.02884606098261755,-0.02385332536270124,-0.01758238406066237,-0.016494758605999693,-0.009209420641028032,-0.008695726150207639,-0.01663388774061214,-0.015443914982964824,-0.02403832193237354,-0.019973348499033317,-0.01732298021318235,-0.015237851023699345,-0.018842468252147193,-0.006777433867216853,0.012011858368634165,-0.012599635634705897
2015-06-19,0.015264641871601814,0.009852191078866257,0.015731171392734833,0.012048246918951122,0.015997627484635846,0.006568060090411887,0.0,0.016633880617763275,0.02631586653575191,0.00820370596955855,0.0217338270003391,0.010918838024578603,0.02368422329686859,0.021324358008193434,0.016129090685270908,0.0044021087773902234,0.01320134543130358,0.0187970847969956,0.005965624054788954,-0.0006987114425038854,0.013168129830684938,0.008772005104383584,0.01509102473454238,0.019607477630075865,-0.03448292617371218,0.020380413602469893,0.04326937683539378,0.011605114804633887,0.010973890465411085,0.009305231945851311,0.0037093575966109515,0.013050027861258418
2015-06-22,0.0065112604122845585,0.009756153016870384,-0.003167837519184258,0.0048839582532145265,0.003267840964399582,0.008156697634867704,0.001741358222315803,0.0016017318146037685,-0.01611721175215841,0.0053310660742578175,0.0006145215264379278,0.004500567123487231,0.015424145404280942,0.027472525545294557,-0.005952589803424724,0.005843753531141305,0.0032570795497486316,-0.0018449225488833543,0.00889546151591225,-0.0034965167488415494,-0.011468013111546771,-0.0017390375430303973,0.004084364487755954,0.011538852286815171,-0.035714120752170175,-0.0026632145205263136,0.023041286853142218,0.0019120391038707218,0.004070580876883723,0.009219365686270464,-0.0022172851527209048,0.0023584411850097187
2015-06-23,0.020465570099457153,0.017512101017747028,0.010240090006627067,0.015492140677967559,0.018655580079220302,0.01618111839687808,0.005214993495145537,0.022046892758528225,-0.0003722251146528466,0.0033491675423511502,0.014131341848325318,0.009677415544112389,0.015189854874033903,-0.0032086105511249796,0.004990227552312598,0.010892998112941754,0.019480764987839683,0.0175599469217258,0.01542989349397117,0.007719137432335987,-0.0007732060108912586,0.00696859187604959,0.02212813420425319,0.015208795784447782,0.0026455155066216207,0.0013351630859810282,-0.00750744769516809,0.0229008719913113,0.01351357264351627,0.011571281123555321,0.01111098748062056,0.013208015185788291
2015-06-24,0.004956220135438949,-0.0008903672015279085,-0.0020972812819826103,0.006281895987835906,0.0034884330168136746,0.009554208598920866,-0.0007412393211986279,0.005141402185647959,-0.005586394355361901,0.0022252561484772393,0.006300742343616772,-0.01189199580563094,-0.014962575523293276,0.006437763585795286,-0.002978843580629942,0.01652306918368973,-0.004777054146277826,-0.00999086261986104,-0.005065173101479248,0.0132311815832451,-0.005418113388732992,0.0017301184483011767,-0.0019101331023221313,-0.003745182041560269,0.023746816987021413,0.0,0.0,-0.0018656648356278893,-0.011999940604715986,0.005418359305253917,-0.0329670394598266,0.00043980790702469186
2015-06-25,0.001147123394573235,-0.010692042884102526,-0.0014010034238572944,-0.005945540687226303,-0.0020279889234353643,-0.007886522726852974,-0.01334999286599392,-0.011898081356033097,-0.011985238350325833,-0.009714061092552684,-0.00024069374276414202,-0.0007186476963105815,-0.020253113001434953,-0.008528589473454917,-0.011952544225587891,0.004240335339048551,-0.015999979911762385,-0.031192705871170956,-0.002909055447892883,-0.026804162637549478,-0.025681013306562916,-0.012089698271939286,-0.0063795223997561434,-0.016917127620458272,-0.0051548028888627195,-0.006666637132845543,-0.015128471599577864,-0.009345760234370948,-0.010796307008472783,-0.023353272649634937,-0.023484875331231114,-0.009513190411662986
2015-06-26,-0.007332140410694521,-0.00900625242991926,-0.03542611843711285,-0.010167279423397013,-0.010449864391637975,-0.01430833894358996,-0.01077414914180852,-0.01226662221995689,0.038286609647912195,-0.02410309913429809,-0.0063833556554072635,-0.027862475326003056,-0.005168006845873485,-0.0010754013048736022,-0.019042650460465715,-0.02885298968691008,-0.004878032349002859,-0.002840922843272309,-0.008023265136815061,-0.029661014368884797,-0.06549490237740763,-0.012237755992467014,-0.006099594834585997,-0.023126059012965383,-0.054404201666905405,-0.03355710637534015,-0.00609482755152746,-0.03773558476937078,-0.006821345496460962,-0.030042910852524862,0.006206674057519512,-0.015410067988526177
2015-06-29,-0.02261961740446372,-0.02999084131700447,-0.019999942698773143,-0.03111785070252937,-0.026107259126841864,-0.020967762295531434,-0.01950351445345011,-0.021875466120655718,-0.014603994102093232,-0.023836810845237144,-0.024242455126724627,-0.014608101743744273,-0.023376636032127585,-0.025834210137223534,-0.03252897072380978,-0.014492680057423546,-0.027777957283570687,-0.002848908799317873,-0.019852993102530747,-0.006550352229916845,-0.03504299699639568,-0.015929226622233283,-0.023578785760727916,-0.02605204095657032,-0.046575351391004216,-0.005555545541103046,-0.012578612478481244,0.0,-0.010988897684793275,-0.01833118910476217,0.011564786698995189,-0.022250654450434615
2015-06-30,0.005195513937702456,0.004059864249424727,0.003710449121727244,0.004053568099977145,0.003313289366693617,0.01153217449913857,0.008266697923660526,0.007222116323265304,-0.0011115514686527161,0.007060646039521057,0.01118035020825725,0.00863183711778448,-0.0026595571514326233,0.007734702445381991,0.008676909717013848,0.005147079527263232,0.011764808905336377,0.009523746671302957,0.007501737098568384,0.005128461045670107,0.06023038079069298,0.0035971523471975964,0.01670527105245312,0.024691547617521792,0.02873569734342407,-0.004189954665802742,-0.0015922113880718625,0.005881939716372742,0.00972218900452737,0.0012877520391834096,-0.007621816751215205,0.006731212540341147
2015-07-01,0.01045455773509274,0.007154014781667994,-0.014787318697476293,0.009316774012987361,0.004803445821538022,0.0016285462745726509,0.0056365843141577,0.024054799537921,0.004451238539001867,0.012562315554356385,0.014127558068640855,-0.013767347505952432,0.013333331072407306,0.017544041806204724,0.045161196522286895,0.03438189806825487,0.029900337768964613,0.012263888583757598,0.012658420575033968,0.0007286682940497169,-0.00417726118901629,0.00537616689553766,0.00048800342830568333,0.06224878390196675,0.008379778411815808,0.0238428560808428,0.014353915385755034,0.058479711998420614,0.012379716160675125,0.005144706585802794,-0.02227350958898422,0.010386553455303149
2015-07-02,0.016624057784347057,0.019456430664653857,0.013133107303476388,0.012615585078308733,0.017029899271175264,0.006504176558755015,0.018089245763105444,0.01479361572290916,0.02658772328564929,0.017599473489891437,0.00787417137798263,0.00037725883007100336,0.0026316454423160884,0.007543001275492012,0.014403348250937142,0.02192343653139317,0.016129012661057818,0.02050357781440626,0.018382286274815307,0.0036416754955010955,0.02097327645834679,0.014260481124158675,0.018048914831223728,0.013232532658070228,0.011080387984258921,0.0013699139641689673,0.009433981356056664,0.01289129638671871,-0.013587080961295572,0.015355041792928903,0.011783139237679485,0.015247313377632743
2015-07-03,-0.009034027193240646,-0.007573458534046673,-0.015185206152404707,-0.013673819027753886,-0.009694501689775592,-0.009693121917815462,-0.005255356471257744,-0.019140774604127664,-0.0061150184183180745,-0.014459837786260255,-0.007932843245121335,-0.009994162533986106,-0.005249392675184095,,-0.0010142205658282277,-0.017992981009199882,-0.01269833772813378,-0.013698488023795252,-0.0036101312378042927,-0.013062140727215565,-0.03451115107184921,0.0,-0.009104124575815886,0.0,-0.01917802924881573,-0.0328317494902608,-0.006230396808731387,-0.014545340821517705,-0.0041321211057201435,-0.003150526943915266,-0.025621010390058707,-0.01098253547359307
2015-07-06,-0.004153964490148598,-0.008241782858696478,-0.021812665039258827,-0.007701871188983134,-0.0071192539986904,-0.0016312030817136058,-0.008553428208848746,-0.013501261259842079,-0.017734470905711675,-0.018412069281524945,-0.010176875163603993,-0.025523810958757776,-0.005277261994703908,-0.011764677768881682,-0.013198002570187106,-0.014799214170728492,-0.024115775422711816,-0.01296312813999001,-0.007246243411169195,-0.011764913669501276,-0.03659581639087606,-0.01230271292378482,-0.000967039730235375,-0.0037314267419830127,-0.005586695076840509,-0.03960388987427699,-0.00940440631231454,-0.014760152791138514,0.001383043554879393,-0.017699235199999275,0.026294707360546843,-0.011429465164367714
2015-07-07,0.016106685704190493,0.03908904103735167,0.009227311606446298,0.025457927602547947,0.02210926832869875,0.02450968333198622,0.023851860877672992,0.02357667588213519,0.009580034414109262,0.015240340908427852,0.012974359294793958,0.011336917582262407,0.018567690484629917,0.015151426174061955,0.01543217698877819,0.012160254943454518,0.034596363350549275,0.022514072694097997,0.008759015935672299,0.02157730259796309,0.0017671423472149783,0.014234999346093513,0.006292255608647546,0.02808980293744412,0.019663019861754227,0.030927835051546282,0.01582266712285385,0.0280895951036102,0.023480758356206,0.01930506611882077,0.016304435880748258,0.019433772117579906
2015-07-08,-0.021895551817372017,-0.017772720493219984,-0.031238434873662624,-0.023009267964388846,-0.025723671108922708,-0.017544016785359662,-0.015613499205645365,-0.004719089854657965,-0.002919783220310168,-0.02944578472520576,-0.03769938833772313,-0.03246994114700663,0.007812698584864775,-0.0042642380223845144,-0.015197644252855746,-0.019788066566160833,-0.011146492995106727,-0.022935889771828144,-0.022431096572404163,-0.00801130928152205,-0.01851871461726662,-0.024561179765705488,-0.01651429036456109,-0.009107298684371656,-0.04958679716321435,-0.024285799044765466,-0.012461055116832265,-0.04918015567126788,0.025640889830157887,-0.015151392595546098,-0.038197112964933555,-0.020048716146779055
2015-07-09,-0.0019818680339313,-0.008443748722970268,0.017695814784115083,-0.0018594274488048512,-0.006000365441479749,0.0032470032697951012,0.004783434173643686,-0.0014674964191986328,-0.01793553842758233,-0.002974399819975604,0.0006279391047381289,0.016579963553596366,0.0,-0.008565340983523684,-0.005143889610366936,0.00576783219137722,0.009661904605940075,0.006572908867901628,-0.0022208479197540765,0.002936705765162806,0.01257863728655595,0.0,-0.0071730625280529425,0.0,0.017391390171495713,-0.002928138496549937,-0.011040884442932497,0.015325677552594952,-0.011842047505557951,-0.014743542463354076,0.024622744744082103,0.00027424810311726944
2015-07-10,0.0022195992320368507,0.006690990668614116,0.029752866383205623,0.0012419823200646718,-0.0018111215678036086,0.004854306517351636,-0.0007515457834778028,-0.004409239715208013,0.0033544550833561892,0.0014917108777439125,0.011419096524805994,0.023187209266872788,-0.015503856226139923,0.0021598636935047377,-0.0020682965648936014,-0.011469426481808931,-0.009569445536039223,0.0046639894090891865,0.009643960766283932,-0.00439229542975117,0.007985889011649316,-0.0017985761735987982,0.004433418426074587,-0.009191111931171614,0.014244852364131866,0.027900113259900827,0.0,-0.005660606604068086,0.010652614041267272,0.014964167299361009,-0.023255792144338927,0.003838420764028516
2015-07-13,-0.007110545540123692,-0.004229486705843666,-0.009005815518798421,-0.010852880774966045,-0.005745552910169205,0.0032204745021637837,-0.005265805573549387,0.015784551695605886,0.007429526980512913,-0.009830315978943127,-0.0062034197079988695,-0.010370748640152083,-0.0026247380623569683,0.001077489717242086,0.0020725832817758416,0.010152325520556893,0.0,-0.003714144315491219,-0.0007346310905383957,-0.008823707895597277,-0.013204478868909186,0.005405450635517006,0.006702809925469122,-0.0018553834522736512,-0.042134738917745995,-0.01571434928357407,-0.003190036646775418,0.0,0.013175091753141022,0.0,0.011111169785222419,-0.0034231253983065812
2015-07-14,0.012561799194235723,0.019720796495999116,0.026126728790436093,0.009404476311489107,0.017944332886353997,0.014446332753670799,0.02218297287286841,0.030743510227493998,0.022123786153516622,0.020758222141629368,0.022596703969394172,0.029885710990681158,0.013157892535022642,0.03982764518858861,0.004136337737237428,0.022972035421252146,0.01288247208248472,0.01770755838900584,0.02205877997852257,0.025964403757919197,0.001784254797556617,0.02508959260954602,0.02370889683974653,0.01858744911887622,0.032258143766094705,0.010159652325238522,0.02880006102868804,0.011385348525956518,0.0,0.017948758415644583,0.014913645224140737,0.01903816840474626
2015-07-15,0.010086948673441398,0.011603644780275868,-0.007380210406839005,0.006832284513764941,0.009261910692855091,0.009493644261865386,0.025400815445375757,0.022451297643356405,0.020923481924990384,0.030356511288157417,0.004639273368294283,0.0009420806701958551,0.005194853886321349,0.014493001041161913,0.009268867678585924,0.009824436756407096,0.007949165421963666,0.025641046980030557,0.0165467603450129,0.027476556069040203,0.018699999283337432,0.01573428863368176,0.023794314904557634,0.007299111169164041,0.005681692116408454,0.021551704204288313,0.0046656394699748915,0.001876352382409685,0.002600753188739313,0.015113304498324709,0.020881579359778746,0.010542599418779552
2015-07-16,0.00964200178540997,0.01852946701258773,0.00669151601529383,0.00678600275767538,0.015985942846883816,0.012539118904614455,0.0038480054437866063,-0.004455364208357904,-0.004240149325273279,-0.01115561654765096,0.009964814788797183,0.0035768235275588367,0.0077518048794593675,-0.005102126673227736,0.010204237849860576,0.019458036975235515,0.012618121613241495,0.0017858244064088424,0.001415454670631977,0.013370761942895326,-0.017482704896944035,-0.003442475982279536,0.0020144001091229047,0.001811794593297389,0.0028248727742312685,0.012658260197303095,0.012384070695727889,0.00749054628152912,0.011673221572444437,0.0068236809133379595,-0.013636305314911668,0.005925960964184407
2015-07-17,0.0002272861185566022,-0.001732530495690665,0.0007386243509397428,-0.006127534203347662,0.0005827193531278141,-0.0061918720119561454,0.00023956169320982212,0.0005327071067302569,0.011355619160384745,0.01214929568481371,0.004812747629713288,-0.005627512596630302,0.0,-0.01743608322684631,0.004040303122829769,-0.0027266867763331426,-0.007788202050694082,-0.0017826409227411633,0.0014133664105564492,-0.002777720512146975,0.01156596249211228,0.005181283981823492,-0.0009278439111694015,0.00723311528318793,0.0281690012183744,-0.022222182164412407,-0.009174329197021547,0.009293707549016705,-0.007692416069382424,0.008626099323626457,0.01382482484745684,8.818964148926689e-05
2015-07-20,0.004319111010486099,0.0008679599315546405,-0.0040591447972588846,0.012638837350248844,0.002911817420035989,0.0,0.004071930594113482,0.0168264831963576,0.0028069287522576314,-0.006001659912529211,0.01963847890487669,0.016223373193253954,-0.010256344201241774,0.014613917589432646,0.0020121776656913948,0.0082023459738918,0.007849334251810669,0.01517854389839779,0.011997271010026234,0.020194997481919552,-0.010554091192021886,0.006873123514504309,0.007583790958059389,0.0017953196346309763,0.005479479236240259,-0.012784122647817253,0.001543241594946565,0.005524841308593764,0.0,-0.002443499821633055,-0.10075757760905046,0.0029628762099709327
2015-07-21,-0.0029425219449501494,0.008670237915620937,-0.006298561486752008,0.006088201501747159,0.009581987758872312,0.0015576125404839214,0.007156435509011905,0.008064539165666185,0.0062981123058083455,0.0,0.005167019430104336,-0.009095849892591934,0.018134761758341833,-0.005144010736811588,-0.0010039754850461602,0.00677982415009204,0.0015575621849051036,-0.01055404146803629,0.0020921324705545086,-0.001365159475447797,-0.0044444923893461885,0.006825677828682819,0.009677619714910213,0.0035843097952457104,-0.005449618166650572,0.03884894386376092,0.00616328222759055,0.0018313129506239978,-0.0012919129305702937,-0.0067362379726656485,-0.015164299802476577,0.0034817375562721242
2015-07-22,-0.01668536444965729,-0.01575933403319918,-0.020507121872154754,-0.015431123056983798,-0.014092548444281427,-0.013996804324874379,-0.012790229341769321,-0.016934991368407926,-0.015994529616916275,-0.019551433072195867,-0.013202349917239675,-0.022480339748000677,-0.005089106076937133,-0.01758000255042569,-0.014070465072756555,-0.03367013081845582,-0.02021760048611665,-0.015111184352490814,-0.013918056899928755,-0.01708824202989334,-0.014285640961006707,-0.015254052115046601,-0.0246463591959587,-0.0107142103805562,-0.021917842905948337,-0.02908580126939886,-0.021439608119723674,-0.01828159258256845,-0.01811112980566476,-0.027126916038538784,-0.01368682491430051,-0.016138940982373895
2015-07-23,-0.003809478387797993,-0.002619941224933031,-0.029310956045412784,-0.011985301983373886,-0.005250842299884817,0.0015771726195972224,-0.001919431466152921,-0.004016290872398076,-0.00777380948236861,-0.014369417484372482,0.004144251918559494,-0.01878108275512369,-0.010230112478544995,0.0010525372666285726,0.002038590798856932,0.009756055096022509,0.007936647912661687,-0.005414984053191851,0.0007056858126541776,-0.005563081825521454,0.0009056911353702013,-0.0017211847036876504,0.005147584902351454,-0.005415230046767028,-0.03361338621909071,0.0028529505187158133,-0.006259735132581712,-0.005586264284969666,0.006587351963627031,-0.005703356070976051,0.026886324880710077,-0.004328054099328238
2015-07-24,-0.005677792724538611,-0.0005840301336700326,-0.009019661762683873,-0.003110421186208634,-0.0055720063835362765,0.0015748772317385473,-0.007211486325286787,-0.005729937064093749,-0.008190849602385808,0.0014877161971806885,-0.0390286826634173,0.0,-0.007752133502420766,-0.007360797324054258,0.006103895483964061,0.009661794100451981,0.0031493648331109014,-0.003629884360768054,-0.002115564514099222,0.004195630590175803,-0.0036199488407077096,0.0,0.002017194738455075,-0.005444607771300847,0.028985493623572056,0.022759634796615247,-0.004724330619951145,-0.0037454903641862547,0.0052356767311561025,-0.0012746201598299312,-0.048141855863077176,-0.004328874635839419
2015-07-27,0.0032628842145159265,0.0035048382879909745,0.009892974126987086,0.0018721086674735599,0.0,0.004717014807377851,0.0004843181572187216,0.010138696464400576,-0.0007181513451722799,0.005941581131025275,-0.0024537578382907155,-0.00019539675742397122,0.028645981894649175,0.04449149366497962,-0.009100171114755473,0.0027341419249644616,0.0,-0.0009105443225890797,0.005653640802271598,-0.012534817149436717,0.012715735645992599,0.0,0.005110715095848484,0.001824590121389802,-0.008450593791047845,0.009735744390282353,0.02848080082113702,0.0,-0.0039062095758189974,0.008296045670736607,0.04525286701468989,0.004275849206794025
2015-07-28,0.0030199283964538193,-0.00436563117393618,-0.005877493087421026,0.0034257583218817445,-0.0014744544067407661,0.0,0.0014521608901147953,0.016059288148919215,-0.0021559200499330355,0.017129342236844813,0.006641756616547312,0.001758122065318446,0.0025316290637005245,-0.00608497272547559,0.0030611642529549954,0.0013633433881665713,0.0031398716694113205,-0.017320147799809615,-0.0021082180880548362,0.007757244412183173,0.026905893304690398,0.0017241522882329718,-0.0016948656853940092,-0.0018212670555118882,-0.011363768099808436,-0.012396725241141549,-0.006153801650053636,-0.011278092440774379,-0.01568623980378059,0.01075951847742207,-0.02037359783141246,-0.0009301968053255782
2015-07-29,0.002895375215547169,0.005554231935275933,0.020496470170257464,0.0009311154363949026,0.009155484381291545,0.003129663372794189,0.007491381118540863,0.015909108292576635,0.001800550485826946,0.014808391638710727,-0.002443625173412234,0.009750444469494246,-0.002525236102590478,0.014285628982728449,0.0071212742068680335,-0.013614713185643224,0.020344350983796167,0.004638136028666473,-0.0007042822016019024,0.006998101864861717,-0.02532756187881169,0.006884525664942132,0.004784542841730577,0.021897762469551774,0.022988464687705434,0.019525803164391897,0.00928811799184337,0.009505479061665545,0.014608081449209553,0.001878290547951078,-0.01559785441705519,0.007072895342377317
2015-07-30,0.005542876460077117,0.0098834917734818,0.023561387148302915,0.006821691260750162,0.011413365755672977,0.006240357499394333,0.015591349480783112,-0.013817831441084283,0.029115668644577042,0.020887009517787547,0.004409704599264597,0.023561299940813463,0.0025316290637005245,0.0050302661572212415,-0.001010184919095436,0.0020702981229296924,0.018404845362750333,0.0,-0.004932925953274103,-0.007644295809877133,0.017025160277304607,0.01196580744247,0.0010753565980232693,-0.001785911615110325,0.011236087260362959,0.021887714628431976,-0.007668868966709375,-0.003766402763614063,-0.015706709120251627,0.01875012561267586,-0.008802749562471623,0.008054443852346438
2015-07-31,0.00551220282611764,0.003454165563807843,-0.001886876973322127,0.006467461804730679,0.006076433519005553,0.0062016569429816926,0.0025980116722084112,0.027089074000858915,-0.0010479589247474053,-0.000840829303909163,0.0018294170108865693,-0.002641596549535885,0.0,0.0040039648784278015,0.008088964690179834,0.00550979094474191,-0.0045180571966433325,0.004616932823501507,0.01062329640516202,0.009103626294484357,-0.0008808416821577403,-0.005067505906198089,0.026238972222274892,0.0035777930824076876,-0.00833344906212763,0.0,0.01081930253732799,0.001890477718550887,0.06382977751754537,0.023312939128952603,0.0008880657535736969,0.005238591641679058
2015-08-03,-0.002170211162651481,-0.00028668558988798054,-0.010208040190726408,0.0,-0.00517684455040035,-0.007704153721851625,-0.000942307406866405,-0.0013137361428189331,0.0,-0.011220259210116934,0.002191072300329111,-0.01248582703903589,0.012626260801522404,-0.017946252046507127,0.006017935401911645,-0.002739679801072703,0.0,0.0,0.004204616567557995,-0.006939482294788801,-0.013227765950519887,0.0,-0.0062798430297530405,0.005347766681496502,-0.03361338621909071,-0.028112315548242783,0.0030579100758636457,0.0018865978949520468,-0.012499870450982109,-0.011990360358453911,-0.010647780772344073,-0.003491786556536036
2015-08-04,0.007554190438164188,-0.002295735992713266,-0.010695026228956905,0.0030599767090171426,-0.0008673792170138528,0.009316836450232513,0.015562429407536715,0.019629520758704277,0.004195832652772458,-0.0076594237139683274,0.005101081499552018,-0.003448306678305091,0.004987578032741524,0.007106719502502523,0.008973274080698479,0.012362468291982731,0.006051353596000508,0.0027573661843685038,0.015352347730913873,0.0034939876125701375,-0.016085851179704846,0.006791228592123666,0.011134664381935222,0.021276655603244876,-0.005797130057165312,-0.008264483494094366,0.0045733508370287,-0.001883045345566936,-0.02531650050342371,0.01820392512083746,-0.03228703816889966,0.003275068810577375
